"","Plotnummer","Rueckegasse","Esche.markiert","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Blattflecken","Bemerkungen","Zaun","Ausgeschlossen.Rand.Zaun","Flaeche","Jahr","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal"
"1255",215,FALSE,"SW","GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1256",NA,FALSE,"SO","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1257",NA,FALSE,"NO","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1258",NA,FALSE,"NW","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1259",216,FALSE,"NO","GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1260",NA,FALSE,"SW","GEs",25,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1261",NA,FALSE,"SO","GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1262",217,FALSE,"SW","GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1263",NA,FALSE,"SO","GEs",20,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1264",NA,FALSE,"NO","GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1265",NA,FALSE,"NW","GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1266",218,FALSE,"SO","GEs",30,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1267",NA,FALSE,"SW","GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,3,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1268",NA,FALSE,"NW","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1269",NA,FALSE,"NO","GEs",32,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1270",219,FALSE,"NW","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1271",NA,FALSE,"NO","GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1272",NA,FALSE,"SW","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1273",220,FALSE,"NW","GEs",26,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1274",NA,FALSE,"NO","GEs",24,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1275",NA,FALSE,"SO","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1276",NA,FALSE,"SW","GEs",22,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1277",221,FALSE,"SW","GEs",21,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1278",NA,FALSE,"NW","GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1279",NA,FALSE,"NO","GEs",21,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1280",NA,FALSE,"SO","GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1281",222,FALSE,"SW","GEs",18,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1282",NA,FALSE,"NW","GEs",20,2,FALSE,NA,NA,NA,NA,1,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1283",NA,FALSE,"NO","GEs",25,2,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1284",NA,FALSE,"SO","GEs",21,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1285",223,FALSE,"SW","GEs",37,8,FALSE,NA,NA,NA,NA,2,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1286",NA,FALSE,"SO","GEs",60,8,FALSE,NA,2,NA,NA,2,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1287",NA,FALSE,"NO","GEs",87,17,FALSE,NA,1,NA,NA,5,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1288",NA,FALSE,"NW","GEs",40,4,FALSE,NA,NA,NA,NA,2,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1289",224,FALSE,"NW","GEs",40,5,FALSE,NA,NA,NA,NA,NA,2,1,"Krebs und einer von uns abgebrochen",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1290",NA,FALSE,"SW","GEs",20,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1291",NA,FALSE,"SO","GEs",27,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1292",225,FALSE,"SO","GEs",24,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1293",NA,FALSE,"SW","GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1294",NA,FALSE,"NW","GEs",52,9,FALSE,NA,1,NA,NA,2,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1295",NA,FALSE,"NO","GEs",21,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1296",226,FALSE,"NO","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1297",NA,FALSE,"SO","GEs",32,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1298",NA,FALSE,"SW","GEs",12,3,FALSE,1,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1299",NA,FALSE,"NW","GEs",20,2,FALSE,NA,1,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1300",227,FALSE,"SW","GEs",44,10,FALSE,NA,4,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1301",NA,FALSE,"NW","GEs",14,1,FALSE,NA,NA,1,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1302",NA,FALSE,"NO","GEs",51,5,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1303",NA,FALSE,"SO","GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1304",230,FALSE,"SW","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1305",NA,FALSE,"NW","GEs",14,2,FALSE,NA,NA,1,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1306",232,FALSE,"SW","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1307",NA,FALSE,"NW","GEs",27,2,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1308",NA,FALSE,"SO","GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1309",233,FALSE,"NO","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1310",NA,FALSE,"MITTE","GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1311",234,FALSE,"SW","GEs",24,2,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1312",NA,FALSE,"SO","GEs",28,1,FALSE,NA,NA,NA,NA,NA,1,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1313",NA,FALSE,"NW","GEs",24,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1314",235,FALSE,"NO","GEs",20,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1315",NA,FALSE,"NW","GEs",30,3,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1316",NA,FALSE,"SW","GEs",20,3,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1317",NA,FALSE,"SO","GEs",20,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1318",236,FALSE,"SW","GEs",20,5,FALSE,NA,NA,NA,NA,1,3,1,"KREBS",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1319",NA,FALSE,"SO","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1320",NA,FALSE,"NO","GEs",18,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1321",NA,FALSE,"NW","GEs",24,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1322",237,FALSE,"SW","GEs",29,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1323",NA,FALSE,"NW","GEs",22,2,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1324",NA,FALSE,"SO","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1325",NA,FALSE,"NO","GEs",15,2,FALSE,NA,1,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1326",241,FALSE,"NO","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1327",NA,FALSE,"SO","GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1328",NA,FALSE,"SW","GEs",15,2,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1329",NA,FALSE,"NW","GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1330",242,FALSE,"NW","GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1331",NA,FALSE,"NO","GEs",18,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1332",NA,FALSE,"SO","GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1333",NA,FALSE,"SW","GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1334",243,FALSE,"SO","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1335",NA,FALSE,"SW","GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1336",NA,FALSE,"NW","GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1337",NA,FALSE,"NO","GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1338",244,FALSE,"NO","GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1339",NA,FALSE,"NW","GEs",36,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1340",NA,FALSE,"SW","GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1341",NA,FALSE,"SO","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1342",245,FALSE,"NO","GEs",32,8,FALSE,NA,NA,NA,NA,3,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1343",NA,FALSE,"SO","GEs",35,6,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1344",NA,FALSE,"NW","GEs",30,4,FALSE,NA,NA,NA,1,NA,2,1,"KREBS",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1345",NA,FALSE,"SW","GEs",22,5,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1346",247,FALSE,"SW","GEs",15,4,FALSE,NA,NA,NA,NA,1,1,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1347",NA,FALSE,"NW","GEs",20,1,FALSE,NA,NA,NA,NA,NA,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1348",NA,FALSE,"NO","GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1349",NA,FALSE,"SO","GEs",15,6,FALSE,NA,NA,NA,NA,1,NA,1,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1350",248,FALSE,"NO","GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1351",NA,FALSE,"SO","GEs",10,3,FALSE,NA,1,NA,NA,NA,NA,0,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1352",NA,FALSE,"SW","GEs",20,5,FALSE,NA,NA,1,NA,NA,1,NA,"Umgeknickt",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1353",NA,FALSE,"NW","GEs",14,2,FALSE,NA,NA,NA,NA,NA,NA,2,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1354",238,FALSE,"SO","GEs",22,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1355",NA,FALSE,"SW","GEs",11,2,FALSE,NA,NA,NA,1,NA,NA,NA,"stark umgeknickt",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1356",NA,FALSE,"NO","GEs",13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1357",NA,FALSE,"NW","GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1358",239,FALSE,"SO","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1359",NA,FALSE,"SW","GEs",13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1360",NA,FALSE,"NW","GEs",21,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1361",NA,FALSE,"NO","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1362",240,FALSE,"SO","GEs",37,4,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1363",NA,FALSE,"SW","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1364",NA,FALSE,"NW","GEs",16,5,FALSE,NA,1,NA,NA,1,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1365",NA,FALSE,"NO","GEs",29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1366",228,FALSE,"SO","GEs",41,7,FALSE,NA,NA,NA,NA,NA,1,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1367",NA,FALSE,"SW","GEs",11,4,FALSE,NA,2,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1368",NA,FALSE,"NW","GEs",108,9,FALSE,2,1,NA,NA,2,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1369",NA,FALSE,"NO","GEs",90,5,FALSE,NA,NA,NA,NA,NA,1,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1370",229,FALSE,"SW","GEs",44,3,FALSE,1,1,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1371",NA,FALSE,"NW","GEs",101,11,FALSE,NA,3,1,NA,NA,2,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1372",NA,FALSE,"NO","GEs",63,2,FALSE,NA,1,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1373",NA,FALSE,"SO","GEs",138,14,FALSE,3,2,NA,NA,NA,2,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1374",246,FALSE,"SO","GEs",50,11,FALSE,NA,NA,NA,NA,NA,2,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1375",NA,FALSE,"SW","GEs",35,3,FALSE,NA,NA,3,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1376",NA,FALSE,"NW","GEs",21,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1377",NA,FALSE,"NO","GEs",23,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1378",249,FALSE,"NW","GEs",25,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1379",NA,FALSE,"NO","GEs",22,2,FALSE,NA,NA,NA,1,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1380",NA,FALSE,"SO","GEs",36,4,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1381",250,FALSE,"SW","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"angenagt",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1382",NA,FALSE,"NW","GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1383",NA,FALSE,"NO","GEs",39,8,FALSE,NA,NA,NA,1,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1384",NA,FALSE,"SO","GEs",10,2,FALSE,NA,1,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1385",251,FALSE,"NW","GEs",23,3,FALSE,NA,NA,NA,1,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1386",NA,FALSE,"SO","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1387",NA,FALSE,"SW","GEs",35,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1388",254,FALSE,"NO","GEs",22,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1389",255,FALSE,"SO","GEs",29,3,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1390",NA,FALSE,"SW","GEs",16,3,FALSE,NA,NA,NA,NA,1,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1391",NA,FALSE,"NW","GEs",36,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1392",NA,FALSE,"NO","GEs",39,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1393",256,FALSE,"SO","GEs",46,3,FALSE,NA,NA,NA,NA,1,NA,NA,"markiert?",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1394",NA,FALSE,"NO","GEs",80,6,FALSE,NA,2,NA,NA,NA,1,NA,"krebs galle",TRUE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
