"","Bemerkungen","Plotnummer","Rueckegasse","Esche.markiert","Gefunden","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Gruene.Hoehe","Aceria.fraxinivora","Nicht.gerade","Flaeche","Jahr","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","Aceria.fraxinivora.terminal","Tot_22","mehr.ressourcen","nochmal.checken","ETS","Triebe.lebend"
"95","",8914,FALSE,"NO",TRUE,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"96","",8914,FALSE,NA,NA,"RBu",18,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"97","",8914,FALSE,"NW",TRUE,"GEs",5,1,FALSE,0,0,1,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"98","",8914,FALSE,NA,NA,"RBu",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"99","",8914,FALSE,"SW",TRUE,"GEs",13,1,FALSE,0,0,1,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"100","",8914,FALSE,NA,NA,"GEs",14,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"101","",8914,FALSE,NA,NA,"GEs",11,1,FALSE,0,0,1,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"102","",8914,FALSE,"SO",TRUE,"GEs",6,1,FALSE,0,0,1,0,0,0,5,0,FALSE,"goe_pol",2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"103","",8914,FALSE,NA,NA,"GEs",11,1,FALSE,1,0,0,0,0,0,4,0,FALSE,"goe_pol",2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
"104","",8916,FALSE,"NO",TRUE,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"105","",8916,FALSE,"NW",TRUE,"GEs",9,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"106","",8916,FALSE,NA,NA,"BAh",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"107","",8916,FALSE,"SW",TRUE,"GEs",3,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"108","",8916,FALSE,NA,NA,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"109","",8917,FALSE,"NO",TRUE,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"110","",8917,FALSE,"NW",TRUE,"GEs",13,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"111","",8917,FALSE,NA,NA,"GEs",15,2,FALSE,0,0,0,0,1,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"112","",8917,FALSE,NA,NA,"GEs",12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"113","",8917,FALSE,"SW",TRUE,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"114","",8917,FALSE,NA,NA,"GEs",20,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"115","",8917,FALSE,NA,NA,"GEs",16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"116","",8917,FALSE,"SO",TRUE,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"117","",8917,FALSE,NA,NA,"GEs",17,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"118","",8917,FALSE,NA,NA,"GEs",14,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"119","",8918,FALSE,"SO",TRUE,"GEs",28,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"120","",8918,FALSE,NA,NA,"RBu",21,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"121","",8918,FALSE,NA,NA,"GEs",26,2,FALSE,0,0,0,0,1,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"122","",8918,FALSE,"NW",TRUE,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"123","",8918,FALSE,NA,NA,"RBu",62,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"124","",8919,FALSE,"NO",TRUE,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"125","",8919,FALSE,NA,NA,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"126","",8919,FALSE,NA,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"127","",8919,FALSE,NA,NA,"RBu",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"128","",8919,FALSE,"NW",TRUE,"GEs",12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"129","",8919,FALSE,NA,NA,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"130","",8919,FALSE,NA,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"131","",8919,FALSE,NA,NA,"RBu",20,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"132","",8919,FALSE,NA,NA,"GEs",16,3,FALSE,0,0,0,0,1,0,14,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"133","",8919,FALSE,NA,NA,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"134","",8919,FALSE,"SW",TRUE,"GEs",21,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"135","",8919,FALSE,NA,NA,"RBu",17,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"136","",8919,FALSE,"SO",TRUE,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"137","",8920,FALSE,"MITTE",TRUE,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"138","",8920,FALSE,NA,NA,"GEs",14,3,FALSE,1,0,0,0,0,0,12,0,FALSE,"goe_pol",2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"139","",8920,FALSE,"NO",TRUE,"GEs",12,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"140","",8920,FALSE,"NW",TRUE,"GEs",10,2,FALSE,0,0,0,0,0,2,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"141","",8920,FALSE,NA,NA,"GEs",16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"142","",8920,FALSE,NA,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"143","",8920,FALSE,"SW",TRUE,"GEs",12,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"144","",8920,FALSE,NA,NA,"BAh",43,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"145","",8920,FALSE,NA,NA,"GEs",27,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"146","",8920,FALSE,NA,NA,"RBu",100,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"147","",8920,FALSE,NA,NA,"GEs",14,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"148","",8920,FALSE,NA,NA,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"149","",8920,FALSE,NA,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"150","",8921,FALSE,NA,NA,"BAh",19,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"151","",8921,FALSE,"SO",TRUE,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"152","",8921,FALSE,NA,NA,"WKi",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"153","",8921,FALSE,"MITTE",TRUE,"GEs",27,4,FALSE,0,0,0,0,1,1,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"154","",8922,FALSE,"NO",TRUE,"GEs",29,5,FALSE,0,0,0,0,1,0,29,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"155","",8922,FALSE,NA,NA,"GEs",30,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"156","",8922,FALSE,"NW",TRUE,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"157","",8922,FALSE,NA,NA,"GEs",16,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"158","",8922,FALSE,"MITTE",TRUE,"GEs",6,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"159","",8922,FALSE,NA,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"160","",8922,FALSE,NA,NA,"GEs",8,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"161","",8922,FALSE,"SO",TRUE,"GEs",17,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"162","",8922,FALSE,NA,NA,"GEs",27,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"163","",8923,FALSE,"NW",TRUE,"GEs",15,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"164","",8923,FALSE,NA,NA,"GEs",43,6,FALSE,0,0,0,0,1,0,42,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"165","",8923,FALSE,NA,NA,"HBu",41,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"166","",8923,FALSE,"NO",TRUE,"GEs",21,5,FALSE,0,0,0,0,1,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"167","",8923,FALSE,NA,NA,"GEs",29,6,FALSE,0,0,0,2,2,0,23,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"168","",8923,FALSE,NA,NA,"GEs",34,7,FALSE,0,0,0,1,2,0,33,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"169","",8923,FALSE,"SW",TRUE,"GEs",37,8,FALSE,0,0,0,1,2,0,30,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
"170","",8923,FALSE,NA,NA,"GEs",35,5,FALSE,0,0,0,1,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"171","",8923,FALSE,"SO",TRUE,"GEs",36,5,FALSE,0,0,0,3,0,0,33,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"172","",8923,FALSE,NA,NA,"GEs",28,4,FALSE,0,0,0,1,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"173","",8923,FALSE,NA,NA,"GEs",27,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"174","",8923,FALSE,NA,NA,"GEs",10,2,FALSE,0,0,0,0,1,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"175","",8923,FALSE,NA,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"176","",8924,FALSE,"NO",TRUE,"GEs",8,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"177","",8924,FALSE,NA,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"178","",8924,FALSE,NA,NA,"BAh",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"179","",8924,FALSE,"SO",TRUE,"GEs",13,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"180","",8924,FALSE,NA,NA,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"181","",8924,FALSE,NA,NA,"GEs",19,6,FALSE,0,0,0,0,0,5,17,5,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"182","",8924,FALSE,"SW",TRUE,"GEs",10,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"183","",8924,FALSE,NA,NA,"GEs",12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"184","",8924,FALSE,NA,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"185","",8924,FALSE,"NW",TRUE,"GEs",11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"186","",8924,FALSE,NA,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"187","",8924,FALSE,NA,NA,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"188","",8925,FALSE,"NW",TRUE,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"189","",8925,FALSE,NA,NA,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"190","",8925,FALSE,NA,NA,"GEs",8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"191","",8925,FALSE,"MITTE",TRUE,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"192","",8925,FALSE,NA,NA,"GEs",8,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"193","",8925,FALSE,"SO",TRUE,"GEs",12,1,FALSE,0,0,0,1,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"194","",8925,FALSE,NA,NA,"GEs",17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"195","",8926,FALSE,"NW",TRUE,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"196","",8927,FALSE,"NW",TRUE,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"197","",8927,FALSE,NA,NA,"RBu",25,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"198","",8927,FALSE,NA,NA,"GEs",19,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"199","",8927,FALSE,NA,NA,"GEs",4,1,FALSE,0,0,0,1,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"200","",8927,FALSE,NA,NA,"BAh",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"201","",8927,FALSE,"SO",TRUE,"GEs",4,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"202","",8928,FALSE,"NW",TRUE,"GEs",9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"203","",8928,FALSE,NA,NA,"GEs",10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"204","",8928,FALSE,NA,NA,"GEs",17,1,FALSE,0,0,1,0,0,0,NA,0,FALSE,"goe_pol",2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
