          name           ,        time        , DSF, ISF, TSF, Opn,GapF,  LAI, ELAD, atm,Cos,Start, End, TF,AOV,   lat, angle, thr
08768_Thr2               , 2021-08-25 16:33:47,3%,4%,3%,0%,0%,  5.0, 11.7,60,  Y,121,273,60,15, +51.6,  94.3,197
08768_Thr3               , 2021-08-25 16:33:47,9%,7%,8%,1%,1%,  3.6,  6.4,60,  Y,121,273,60,15, +51.6,  94.3,182
08768_Thr4               , 2021-08-25 16:33:47,15%,10%,13%,2%,2%,  3.2,  5.2,60,  Y,121,273,60,15, +51.6,  94.3,170
08768_Thr5               , 2021-08-25 16:33:47,51%,33%,44%,15%,15%,  1.6,  2.0,60,  Y,121,273,60,15, +51.6,  94.3,116
08769_Thr1               , 2021-08-25 16:34:04,26%,21%,24%,54%,54%,  2.0,  2.7,60,  Y,121,273,60,15, +51.6, 105.9,156
08769_Thr2               , 2021-08-25 16:34:04,17%,14%,16%,42%,42%,  2.5,  3.6,60,  Y,121,273,60,15, +51.6, 105.9,175
08769_Thr3               , 2021-08-25 16:34:04,7%,5%,6%,30%,30%,  3.7,  6.6,60,  Y,121,273,60,15, +51.6, 105.9,200
08769_Thr4               , 2021-08-25 16:34:04,11%,9%,10%,34%,34%,  3.1,  5.0,60,  Y,121,273,60,15, +51.6, 105.9,191
08769_Thr5               , 2021-08-25 16:34:04,21%,17%,19%,46%,46%,  2.2,  3.2,60,  Y,121,273,60,15, +51.6, 105.9,166
08770_Thr1               , 2021-08-25 16:34:22,5%,9%,7%,3%,3%,  3.5,  5.8,60,  Y,121,273,60,15, +51.6, 116.7,191
08770_Thr2               , 2021-08-25 16:34:22,9%,12%,10%,5%,5%,  3.0,  4.5,60,  Y,121,273,60,15, +51.6, 116.7,177
08770_Thr3               , 2021-08-25 16:34:22,14%,19%,16%,11%,11%,  2.3,  3.2,60,  Y,121,273,60,15, +51.6, 116.7,158
08770_Thr4               , 2021-08-25 16:34:22,26%,32%,28%,20%,20%,  1.5,  1.9,60,  Y,121,273,60,15, +51.6, 116.7,127
08770_Thr5               , 2021-08-25 16:34:22,6%,10%,8%,4%,4%,  3.2,  5.2,60,  Y,121,273,60,15, +51.6, 116.7,183
08771_Thr1               , 2021-08-25 16:34:42,2%,2%,2%,0%,0%,  4.8, 10.6,60,  Y,121,273,60,15, +51.6, 249.4,178
08771_Thr2               , 2021-08-25 16:34:42,1%,0%,1%,0%,0%,  6.2, 22.2,60,  Y,121,273,60,15, +51.6, 249.4,203
08771_Thr3               , 2021-08-25 16:34:42,88%,92%,90%,100%,100%,  0.1,  0.9,60,  Y,121,273,60,15, +51.6, 249.4,57
08771_Thr4               , 2021-08-25 16:34:42,2%,2%,2%,0%,0%,  5.0, 11.7,60,  Y,121,273,60,15, +51.6, 249.4,184
08771_Thr5               , 2021-08-25 16:34:42,1%,1%,1%,0%,0%,  5.6, 15.6,60,  Y,121,273,60,15, +51.6, 249.4,194
08772_Thr1               , 2021-08-25 16:35:22,24%,11%,19%,4%,4%,  3.0,  4.7,60,  Y,121,273,60,15, +51.6,  10.9,177
08772_Thr2               , 2021-08-25 16:35:22,20%,8%,15%,3%,3%,  3.4,  5.8,60,  Y,121,273,60,15, +51.6,  10.9,188
08772_Thr3               , 2021-08-25 16:35:22,16%,4%,11%,0%,0%,  4.9, 10.9,60,  Y,121,273,60,15, +51.6,  10.9,201
08772_Thr4               , 2021-08-25 16:35:22,29%,16%,24%,7%,7%,  2.5,  3.7,60,  Y,121,273,60,15, +51.6,  10.9,160
08772_Thr5               , 2021-08-25 16:35:22,32%,19%,27%,8%,8%,  2.2,  3.3,60,  Y,121,273,60,15, +51.6,  10.9,150
08773_Thr1               , 2021-08-25 16:35:39,22%,16%,20%,67%,67%,  2.6,  3.7,60,  Y,121,273,60,15, +51.6,   0.2,174
08773_Thr2               , 2021-08-25 16:35:39,18%,14%,16%,65%,65%,  2.8,  4.2,60,  Y,121,273,60,15, +51.6,   0.2,180
08773_Thr3               , 2021-08-25 16:35:39,14%,11%,13%,64%,64%,  3.1,  5.0,60,  Y,121,273,60,15, +51.6,   0.2,188
08773_Thr4               , 2021-08-25 16:35:39,34%,24%,30%,73%,73%,  1.9,  2.5,60,  Y,121,273,60,15, +51.6,   0.2,149
08773_Thr5               , 2021-08-25 16:35:39,38%,27%,34%,75%,75%,  1.8,  2.2,60,  Y,121,273,60,15, +51.6,   0.2,143
08774_Thr1               , 2021-08-25 16:35:58,22%,15%,19%,1%,1%,  2.6,  4.1,60,  Y,121,273,60,15, +51.6, 284.2,161
08774_Thr2               , 2021-08-25 16:35:58,7%,4%,6%,0%,0%,  4.6,  9.6,60,  Y,121,273,60,15, +51.6, 284.2,197
08774_Thr3               , 2021-08-25 16:35:58,26%,17%,22%,2%,2%,  2.3,  3.6,60,  Y,121,273,60,15, +51.6, 284.2,153
08774_Thr4               , 2021-08-25 16:35:58,11%,7%,9%,0%,0%,  3.8,  7.0,60,  Y,121,273,60,15, +51.6, 284.2,187
08774_Thr5               , 2021-08-25 16:35:58,14%,9%,12%,0%,0%,  3.3,  5.6,60,  Y,121,273,60,15, +51.6, 284.2,178
08775_Thr1               , 2021-08-25 16:36:15,23%,14%,19%,27%,27%,  2.8,  4.1,60,  Y,121,273,60,15, +51.6, 270.8,189
08775_Thr2               , 2021-08-25 16:36:15,33%,26%,30%,59%,60%,  1.8,  2.2,60,  Y,121,273,60,15, +51.6, 270.8,159
08775_Thr3               , 2021-08-25 16:36:15,27%,20%,24%,43%,43%,  2.2,  3.0,60,  Y,121,273,60,15, +51.6, 270.8,174
08775_Thr4               , 2021-08-25 16:36:15,35%,29%,33%,64%,64%,  1.7,  2.0,60,  Y,121,273,60,15, +51.6, 270.8,153
08775_Thr5               , 2021-08-25 16:36:15,30%,23%,27%,51%,51%,  2.0,  2.6,60,  Y,121,273,60,15, +51.6, 270.8,165
08776_Thr1               , 2021-08-25 16:36:34,17%,10%,14%,0%,0%,  3.5,  6.1,60,  Y,121,273,60,15, +51.6, 280.7,174
08776_Thr2               , 2021-08-25 16:36:34,11%,5%,9%,0%,0%,  4.4,  9.0,60,  Y,121,273,60,15, +51.6, 280.7,191
08776_Thr3               , 2021-08-25 16:36:34,22%,13%,18%,1%,1%,  3.1,  5.1,60,  Y,121,273,60,15, +51.6, 280.7,163
08776_Thr4               , 2021-08-25 16:36:34,26%,17%,22%,2%,2%,  2.8,  4.3,60,  Y,121,273,60,15, +51.6, 280.7,152
08776_Thr5               , 2021-08-25 16:36:34,30%,19%,26%,3%,3%,  2.6,  3.8,60,  Y,121,273,60,15, +51.6, 280.7,145
08777_Thr1               , 2021-08-25 16:36:50,32%,23%,28%,27%,27%,  2.2,  2.9,60,  Y,121,273,60,15, +51.6, 279.1,162
08777_Thr2               , 2021-08-25 16:36:50,18%,10%,15%,3%,3%,  3.7,  6.3,60,  Y,121,273,60,15, +51.6, 279.1,198
08777_Thr3               , 2021-08-25 16:36:50,27%,19%,24%,19%,19%,  2.5,  3.6,60,  Y,121,273,60,15, +51.6, 279.1,174
08777_Thr4               , 2021-08-25 16:36:50,39%,29%,35%,34%,34%,  1.8,  2.2,60,  Y,121,273,60,15, +51.6, 279.1,149
08777_Thr5               , 2021-08-25 16:36:50,43%,33%,39%,39%,39%,  1.6,  1.9,60,  Y,121,273,60,15, +51.6, 279.1,142
08778_Thr1               , 2021-08-25 16:37:07,20%,11%,16%,25%,25%,  3.3,  5.2,60,  Y,121,273,60,15, +51.6, 296.7,189
08778_Thr2               , 2021-08-25 16:37:07,32%,22%,28%,44%,44%,  2.1,  2.7,60,  Y,121,273,60,15, +51.6, 296.7,161
08778_Thr3               , 2021-08-25 16:37:07,27%,17%,23%,35%,35%,  2.4,  3.4,60,  Y,121,273,60,15, +51.6, 296.7,173
08778_Thr4               , 2021-08-25 16:37:07,3%,0%,2%,0%,0%,  6.4, 27.1,60,  Y,121,273,60,15, +51.6, 296.7,209
08778_Thr5               , 2021-08-25 16:37:07,40%,31%,36%,59%,59%,  1.6,  1.8,60,  Y,121,273,60,15, +51.6, 296.7,140
08779_Thr1               , 2021-08-25 16:37:29,30%,25%,28%,31%,31%,  2.0,  2.6,60,  Y,121,273,60,15, +51.6, 250.9,161
08779_Thr2               , 2021-08-25 16:37:29,24%,18%,22%,13%,13%,  3.0,  4.5,60,  Y,121,273,60,15, +51.6, 250.9,190
08779_Thr3               , 2021-08-25 16:37:29,26%,20%,24%,20%,20%,  2.5,  3.5,60,  Y,121,273,60,15, +51.6, 250.9,177
08779_Thr4               , 2021-08-25 16:37:29,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 250.9,217
08779_Thr5               , 2021-08-25 16:37:29,22%,10%,17%,5%,5%,  4.0,  7.2,60,  Y,121,273,60,15, +51.6, 250.9,201
08780_Thr1               , 2021-08-25 16:37:52,7%,22%,13%,100%,100%,  2.7,  3.9,60,  Y,121,273,60,15, +51.6, 238.9,188
08780_Thr2               , 2021-08-25 16:37:52,21%,32%,25%,100%,100%,  1.6,  1.9,60,  Y,121,273,60,15, +51.6, 238.9,161
08780_Thr3               , 2021-08-25 16:37:52,18%,28%,22%,100%,100%,  1.8,  2.2,60,  Y,121,273,60,15, +51.6, 238.9,170
08780_Thr4               , 2021-08-25 16:37:52,23%,34%,27%,100%,100%,  1.5,  1.6,60,  Y,121,273,60,15, +51.6, 238.9,154
08780_Thr5               , 2021-08-25 16:37:52,5%,9%,7%,41%,41%,  4.1,  7.6,60,  Y,121,273,60,15, +51.6, 238.9,201
08781_Thr1               , 2021-08-25 16:38:13,7%,20%,12%,68%,68%,  2.8,  4.1,60,  Y,121,273,60,15, +51.6,  99.4,188
08781_Thr2               , 2021-08-25 16:38:13,25%,31%,27%,73%,73%,  1.7,  2.0,60,  Y,121,273,60,15, +51.6,  99.4,159
08781_Thr3               , 2021-08-25 16:38:13,20%,27%,23%,71%,71%,  2.0,  2.5,60,  Y,121,273,60,15, +51.6,  99.4,170
08781_Thr4               , 2021-08-25 16:38:13,28%,34%,30%,75%,75%,  1.6,  1.7,60,  Y,121,273,60,15, +51.6,  99.4,150
08781_Thr5               , 2021-08-25 16:38:13,34%,39%,36%,77%,77%,  1.3,  1.3,60,  Y,121,273,60,15, +51.6,  99.4,139
08782_Thr1               , 2021-08-25 16:38:31,20%,30%,24%,95%,95%,  1.9,  2.1,60,  Y,121,273,60,15, +51.6,  78.9,171
08782_Thr2               , 2021-08-25 16:38:31,26%,35%,30%,98%,98%,  1.5,  1.6,60,  Y,121,273,60,15, +51.6,  78.9,157
08782_Thr3               , 2021-08-25 16:38:31,5%,23%,12%,90%,90%,  2.6,  3.5,60,  Y,121,273,60,15, +51.6,  78.9,188
08782_Thr4               , 2021-08-25 16:38:31,23%,32%,27%,97%,97%,  1.7,  1.8,60,  Y,121,273,60,15, +51.6,  78.9,164
08782_Thr5               , 2021-08-25 16:38:31,32%,40%,35%,99%,99%,  1.3,  1.1,60,  Y,121,273,60,15, +51.6,  78.9,144
08783_Thr1               , 2021-08-25 16:38:49,25%,30%,27%,83%,83%,  1.9,  2.2,60,  Y,121,273,60,15, +51.6,  68.7,170
08783_Thr2               , 2021-08-25 16:38:49,29%,33%,31%,86%,86%,  1.7,  1.8,60,  Y,121,273,60,15, +51.6,  68.7,160
08783_Thr3               , 2021-08-25 16:38:49,12%,22%,16%,78%,78%,  2.6,  3.6,60,  Y,121,273,60,15, +51.6,  68.7,190
08783_Thr4               , 2021-08-25 16:38:49,31%,35%,33%,89%,89%,  1.5,  1.5,60,  Y,121,273,60,15, +51.6,  68.7,153
08783_Thr5               , 2021-08-25 16:38:49,34%,39%,36%,91%,91%,  1.4,  1.3,60,  Y,121,273,60,15, +51.6,  68.7,145
08784_Thr1               , 2021-08-25 16:39:15,24%,27%,25%,100%,100%,  2.1,  2.5,60,  Y,121,273,60,15, +51.6, 188.6,181
08784_Thr2               , 2021-08-25 16:39:15,33%,34%,33%,100%,100%,  1.5,  1.6,60,  Y,121,273,60,15, +51.6, 188.6,161
08784_Thr3               , 2021-08-25 16:39:15,20%,24%,22%,100%,100%,  2.3,  3.0,60,  Y,121,273,60,15, +51.6, 188.6,189
08784_Thr4               , 2021-08-25 16:39:15,4%,1%,3%,0%,0%,  5.8, 17.6,60,  Y,121,273,60,15, +51.6, 188.6,206
08784_Thr5               , 2021-08-25 16:39:15,35%,36%,35%,100%,100%,  1.4,  1.5,60,  Y,121,273,60,15, +51.6, 188.6,156
08785_Thr1               , 2021-08-25 16:39:37,10%,14%,12%,7%,7%,  2.8,  4.2,60,  Y,121,273,60,15, +51.6, 132.7,177
08785_Thr2               , 2021-08-25 16:39:37,6%,7%,6%,3%,3%,  3.8,  6.6,60,  Y,121,273,60,15, +51.6, 132.7,193
08785_Thr3               , 2021-08-25 16:39:37,14%,17%,15%,11%,11%,  2.4,  3.5,60,  Y,121,273,60,15, +51.6, 132.7,165
08785_Thr4               , 2021-08-25 16:39:37,16%,20%,18%,13%,13%,  2.2,  3.1,60,  Y,121,273,60,15, +51.6, 132.7,159
08785_Thr5               , 2021-08-25 16:39:37,2%,1%,2%,0%,0%,  5.9, 18.5,60,  Y,121,273,60,15, +51.6, 132.7,205
08786_Thr1               , 2021-08-25 16:39:55,2%,6%,4%,0%,0%,  4.0,  7.7,60,  Y,121,273,60,15, +51.6, 135.6,190
08786_Thr2               , 2021-08-25 16:39:55,4%,9%,6%,0%,0%,  3.4,  5.8,60,  Y,121,273,60,15, +51.6, 135.6,178
08786_Thr3               , 2021-08-25 16:39:55,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 135.6,235
08786_Thr4               , 2021-08-25 16:39:55,5%,12%,8%,1%,1%,  3.0,  4.9,60,  Y,121,273,60,15, +51.6, 135.6,167
08786_Thr5               , 2021-08-25 16:39:55,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 135.6,219
08787_Thr1               , 2021-08-25 16:40:19,1%,4%,2%,2%,2%,  3.9,  7.2,60,  Y,121,273,60,15, +51.6, 134.0,178
08787_Thr2               , 2021-08-25 16:40:19,1%,2%,1%,0%,0%,  4.9, 11.3,60,  Y,121,273,60,15, +51.6, 134.0,193
08787_Thr3               , 2021-08-25 16:40:19,9%,19%,13%,14%,14%,  2.0,  3.0,60,  Y,121,273,60,15, +51.6, 134.0,117
08787_Thr4               , 2021-08-25 16:40:19,99%,99%,99%,100%,100%,  0.0,  0.1,60,  Y,121,273,60,15, +51.6, 134.0,56
08787_Thr5               , 2021-08-25 16:40:19,3%,8%,5%,4%,4%,  3.0,  5.0,60,  Y,121,273,60,15, +51.6, 134.0,154
08788_Thr1               , 2021-08-25 16:40:39,1%,2%,1%,24%,24%,  4.8, 10.2,60,  Y,121,273,60,15, +51.6, 202.7,192
08788_Thr2               , 2021-08-25 16:40:39,1%,4%,2%,30%,30%,  3.9,  7.1,60,  Y,121,273,60,15, +51.6, 202.7,178
08788_Thr3               , 2021-08-25 16:40:39,2%,5%,3%,33%,33%,  3.6,  6.2,60,  Y,121,273,60,15, +51.6, 202.7,170
08788_Thr4               , 2021-08-25 16:40:39,9%,16%,12%,52%,52%,  2.1,  3.2,60,  Y,121,273,60,15, +51.6, 202.7,127
08788_Thr5               , 2021-08-25 16:40:39,7%,14%,10%,49%,49%,  2.3,  3.5,60,  Y,121,273,60,15, +51.6, 202.7,132
08789_Thr1               , 2021-08-25 16:41:01,1%,3%,2%,0%,0%,  5.1, 11.8,60,  Y,121,273,60,15, +51.6, 255.0,189
08789_Thr2               , 2021-08-25 16:41:01,1%,3%,2%,0%,0%,  5.3, 13.3,60,  Y,121,273,60,15, +51.6, 255.0,194
08789_Thr3               , 2021-08-25 16:41:01,3%,8%,5%,0%,0%,  3.6,  6.4,60,  Y,121,273,60,15, +51.6, 255.0,159
08789_Thr4               , 2021-08-25 16:41:01,2%,5%,3%,0%,0%,  4.4,  9.1,60,  Y,121,273,60,15, +51.6, 255.0,178
08789_Thr5               , 2021-08-25 16:41:01,3%,6%,4%,0%,0%,  4.0,  7.6,60,  Y,121,273,60,15, +51.6, 255.0,168
08790_Thr1               , 2021-08-25 16:41:20,0%,2%,1%,1%,1%,  5.1, 12.1,60,  Y,121,273,60,15, +51.6, 285.7,188
08790_Thr2               , 2021-08-25 16:41:20,0%,1%,0%,0%,0%,  5.8, 16.8,60,  Y,121,273,60,15, +51.6, 285.7,198
08790_Thr3               , 2021-08-25 16:41:20,1%,4%,2%,2%,2%,  4.0,  7.5,60,  Y,121,273,60,15, +51.6, 285.7,164
08790_Thr4               , 2021-08-25 16:41:20,0%,3%,1%,1%,1%,  4.5,  9.2,60,  Y,121,273,60,15, +51.6, 285.7,177
08790_Thr5               , 2021-08-25 16:41:20,3%,6%,4%,3%,3%,  3.2,  5.7,60,  Y,121,273,60,15, +51.6, 285.7,142
08791_Thr1               , 2021-08-25 16:41:39,8%,16%,11%,1%,1%,  2.9,  4.5,60,  Y,121,273,60,15, +51.6, 221.7,173
08791_Thr2               , 2021-08-25 16:41:39,7%,14%,10%,1%,1%,  3.1,  5.0,60,  Y,121,273,60,15, +51.6, 221.7,179
08791_Thr3               , 2021-08-25 16:41:39,9%,17%,12%,2%,2%,  2.7,  4.1,60,  Y,121,273,60,15, +51.6, 221.7,168
08791_Thr4               , 2021-08-25 16:41:39,4%,11%,7%,0%,0%,  3.6,  6.2,60,  Y,121,273,60,15, +51.6, 221.7,190
08791_Thr5               , 2021-08-25 16:41:39,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 221.7,220
08792_Thr1               , 2021-08-25 16:43:55,8%,19%,12%,100%,100%,  3.0,  4.4,60,  Y,121,273,60,15, +51.6, 102.8,193
08792_Thr2               , 2021-08-25 16:43:55,18%,29%,22%,100%,100%,  1.7,  2.0,60,  Y,121,273,60,15, +51.6, 102.8,158
08792_Thr3               , 2021-08-25 16:43:55,16%,27%,20%,100%,100%,  1.9,  2.4,60,  Y,121,273,60,15, +51.6, 102.8,165
08792_Thr4               , 2021-08-25 16:43:55,2%,1%,2%,0%,0%,  6.2, 23.5,60,  Y,121,273,60,15, +51.6, 102.8,204
08792_Thr5               , 2021-08-25 16:43:55,0%,0%,0%,0%,0%,  6.9, 50.0,60,  Y,121,273,60,15, +51.6, 102.8,214
08793_Thr1               , 2021-08-25 16:44:13,14%,23%,18%,30%,30%,  2.1,  2.9,60,  Y,121,273,60,15, +51.6, 281.9,174
08793_Thr2               , 2021-08-25 16:44:13,10%,20%,14%,23%,23%,  2.6,  3.7,60,  Y,121,273,60,15, +51.6, 281.9,183
08793_Thr3               , 2021-08-25 16:44:13,2%,0%,1%,0%,0%,  6.2, 23.1,60,  Y,121,273,60,15, +51.6, 281.9,205
08793_Thr4               , 2021-08-25 16:44:13,23%,30%,26%,42%,42%,  1.7,  2.1,60,  Y,121,273,60,15, +51.6, 281.9,157
08793_Thr5               , 2021-08-25 16:44:13,28%,35%,31%,50%,50%,  1.4,  1.6,60,  Y,121,273,60,15, +51.6, 281.9,146
08794_Thr1               , 2021-08-25 16:44:32,5%,8%,6%,0%,0%,  3.8,  6.9,60,  Y,121,273,60,15, +51.6, 263.9,182
08794_Thr2               , 2021-08-25 16:44:32,7%,10%,8%,0%,0%,  3.4,  6.0,60,  Y,121,273,60,15, +51.6, 263.9,176
08794_Thr3               , 2021-08-25 16:44:32,11%,13%,12%,1%,1%,  3.0,  4.9,60,  Y,121,273,60,15, +51.6, 263.9,163
08794_Thr4               , 2021-08-25 16:44:32,99%,98%,99%,99%,99%,  0.1,  0.1,60,  Y,121,273,60,15, +51.6, 263.9,72
08794_Thr5               , 2021-08-25 16:44:32,13%,15%,14%,1%,1%,  2.7,  4.4,60,  Y,121,273,60,15, +51.6, 263.9,155
08795_Thr1               , 2021-08-25 16:44:52,5%,24%,13%,5%,5%,  2.3,  3.1,60,  Y,121,273,60,15, +51.6, 310.2,172
08795_Thr2               , 2021-08-25 16:44:52,3%,22%,11%,3%,3%,  2.5,  3.6,60,  Y,121,273,60,15, +51.6, 310.2,181
08795_Thr3               , 2021-08-25 16:44:52,9%,29%,17%,8%,8%,  1.9,  2.5,60,  Y,121,273,60,15, +51.6, 310.2,157
08795_Thr4               , 2021-08-25 16:44:52,2%,21%,10%,2%,2%,  2.7,  4.0,60,  Y,121,273,60,15, +51.6, 310.2,187
08795_Thr5               , 2021-08-25 16:44:52,7%,27%,15%,7%,7%,  2.0,  2.7,60,  Y,121,273,60,15, +51.6, 310.2,162
08796_Thr1               , 2021-08-25 16:45:16,6%,23%,13%,92%,92%,  2.5,  3.3,60,  Y,121,273,60,15, +51.6, 247.8,181
08796_Thr2               , 2021-08-25 16:45:16,12%,30%,19%,93%,93%,  1.7,  2.0,60,  Y,121,273,60,15, +51.6, 247.8,158
08796_Thr3               , 2021-08-25 16:45:16,8%,26%,15%,92%,92%,  2.2,  2.7,60,  Y,121,273,60,15, +51.6, 247.8,173
08796_Thr4               , 2021-08-25 16:45:16,3%,1%,2%,0%,0%,  6.1, 20.7,60,  Y,121,273,60,15, +51.6, 247.8,206
08796_Thr5               , 2021-08-25 16:45:16,19%,37%,26%,95%,95%,  1.4,  1.3,60,  Y,121,273,60,15, +51.6, 247.8,140
08797_Thr1               , 2021-08-25 16:45:35,4%,20%,10%,100%,100%,  3.0,  4.4,60,  Y,121,273,60,15, +51.6, 286.2,190
08797_Thr2               , 2021-08-25 16:45:35,14%,30%,20%,100%,100%,  1.6,  1.9,60,  Y,121,273,60,15, +51.6, 286.2,155
08797_Thr3               , 2021-08-25 16:45:35,5%,22%,12%,100%,100%,  2.5,  3.5,60,  Y,121,273,60,15, +51.6, 286.2,180
08797_Thr4               , 2021-08-25 16:45:35,9%,25%,15%,100%,100%,  2.1,  2.7,60,  Y,121,273,60,15, +51.6, 286.2,171
08797_Thr5               , 2021-08-25 16:45:35,19%,35%,25%,100%,100%,  1.4,  1.5,60,  Y,121,273,60,15, +51.6, 286.2,143
08798_Thr1               , 2021-08-25 16:45:55,3%,14%,7%,30%,30%,  3.2,  4.9,60,  Y,121,273,60,15, +51.6, 225.4,187
08798_Thr2               , 2021-08-25 16:45:55,9%,22%,14%,46%,46%,  1.9,  2.7,60,  Y,121,273,60,15, +51.6, 225.4,159
08798_Thr3               , 2021-08-25 16:45:55,4%,15%,8%,33%,33%,  2.8,  4.2,60,  Y,121,273,60,15, +51.6, 225.4,182
08798_Thr4               , 2021-08-25 16:45:55,5%,17%,10%,37%,37%,  2.4,  3.5,60,  Y,121,273,60,15, +51.6, 225.4,175
08798_Thr5               , 2021-08-25 16:45:55,1%,1%,1%,0%,0%,  5.8, 17.3,60,  Y,121,273,60,15, +51.6, 225.4,203
08799_Thr1               , 2021-08-25 16:46:27,2%,6%,4%,0%,0%,  3.9,  7.2,60,  Y,121,273,60,15, +51.6, 244.7,182
08799_Thr2               , 2021-08-25 16:46:27,3%,8%,5%,0%,0%,  3.5,  6.3,60,  Y,121,273,60,15, +51.6, 244.7,176
08799_Thr3               , 2021-08-25 16:46:27,3%,9%,5%,1%,1%,  3.4,  5.8,60,  Y,121,273,60,15, +51.6, 244.7,171
08799_Thr4               , 2021-08-25 16:46:27,4%,11%,7%,1%,1%,  2.9,  5.0,60,  Y,121,273,60,15, +51.6, 244.7,161
08799_Thr5               , 2021-08-25 16:46:27,5%,13%,8%,2%,2%,  2.7,  4.4,60,  Y,121,273,60,15, +51.6, 244.7,151
08800_Thr1               , 2021-08-25 16:46:49,9%,8%,9%,0%,0%,  4.1,  7.9,60,  Y,121,273,60,15, +51.6, 111.3,190
08800_Thr2               , 2021-08-25 16:46:49,23%,18%,21%,2%,2%,  2.8,  4.3,60,  Y,121,273,60,15, +51.6, 111.3,156
08800_Thr3               , 2021-08-25 16:46:49,11%,10%,11%,0%,0%,  3.7,  6.6,60,  Y,121,273,60,15, +51.6, 111.3,181
08800_Thr4               , 2021-08-25 16:46:49,1%,0%,1%,0%,0%,  6.4, 28.9,60,  Y,121,273,60,15, +51.6, 111.3,205
08800_Thr5               , 2021-08-25 16:46:49,17%,14%,16%,1%,1%,  3.2,  5.4,60,  Y,121,273,60,15, +51.6, 111.3,169
08801_Thr1               , 2021-08-25 16:47:06,27%,18%,23%,15%,15%,  2.4,  3.4,60,  Y,121,273,60,15, +51.6,  67.9,161
08801_Thr2               , 2021-08-25 16:47:06,20%,12%,17%,8%,8%,  3.0,  4.6,60,  Y,121,273,60,15, +51.6,  67.9,178
08801_Thr3               , 2021-08-25 16:47:06,15%,7%,12%,2%,2%,  3.7,  6.6,60,  Y,121,273,60,15, +51.6,  67.9,193
08801_Thr4               , 2021-08-25 16:47:06,31%,22%,27%,20%,20%,  2.1,  2.9,60,  Y,121,273,60,15, +51.6,  67.9,150
08801_Thr5               , 2021-08-25 16:47:06,10%,3%,7%,0%,0%,  5.4, 13.7,60,  Y,121,273,60,15, +51.6,  67.9,204
08802_Thr1               , 2021-08-25 16:47:27,16%,20%,18%,61%,61%,  2.4,  3.2,60,  Y,121,273,60,15, +51.6,  53.7,173
08802_Thr2               , 2021-08-25 16:47:27,18%,21%,19%,63%,63%,  2.2,  3.0,60,  Y,121,273,60,15, +51.6,  53.7,168
08802_Thr3               , 2021-08-25 16:47:27,11%,16%,13%,55%,55%,  2.7,  4.0,60,  Y,121,273,60,15, +51.6,  53.7,182
08802_Thr4               , 2021-08-25 16:47:27,27%,29%,28%,72%,72%,  1.7,  2.1,60,  Y,121,273,60,15, +51.6,  53.7,152
08802_Thr5               , 2021-08-25 16:47:27,6%,6%,6%,49%,49%,  3.8,  6.6,60,  Y,121,273,60,15, +51.6,  53.7,195
08803_Thr1               , 2021-08-25 16:47:48,4%,20%,10%,61%,61%,  2.5,  3.5,60,  Y,121,273,60,15, +51.6, 122.6,179
08803_Thr2               , 2021-08-25 16:47:48,6%,22%,12%,62%,62%,  2.3,  3.1,60,  Y,121,273,60,15, +51.6, 122.6,172
08803_Thr3               , 2021-08-25 16:47:48,0%,1%,0%,0%,0%,  5.6, 15.3,60,  Y,121,273,60,15, +51.6, 122.6,202
08803_Thr4               , 2021-08-25 16:47:48,13%,29%,19%,73%,73%,  1.7,  2.0,60,  Y,121,273,60,15, +51.6, 122.6,149
08803_Thr5               , 2021-08-25 16:47:48,16%,32%,22%,76%,76%,  1.5,  1.7,60,  Y,121,273,60,15, +51.6, 122.6,141
08804_Thr1               , 2021-08-25 16:48:08,1%,4%,2%,0%,0%,  4.6,  9.9,60,  Y,121,273,60,15, +51.6, 139.0,190
08804_Thr2               , 2021-08-25 16:48:08,2%,5%,3%,0%,0%,  4.2,  8.3,60,  Y,121,273,60,15, +51.6, 139.0,179
08804_Thr3               , 2021-08-25 16:48:08,4%,7%,5%,0%,0%,  3.6,  6.6,60,  Y,121,273,60,15, +51.6, 139.0,165
08804_Thr4               , 2021-08-25 16:48:08,99%,98%,99%,100%,100%,  0.0,  0.1,60,  Y,121,273,60,15, +51.6, 139.0,56
08804_Thr5               , 2021-08-25 16:48:08,6%,8%,7%,0%,0%,  3.3,  6.0,60,  Y,121,273,60,15, +51.6, 139.0,158
08805_Thr1               , 2021-08-25 16:48:27,1%,2%,1%,1%,1%,  4.6,  9.5,60,  Y,121,273,60,15, +51.6, 125.7,183
08805_Thr2               , 2021-08-25 16:48:27,0%,2%,1%,1%,1%,  4.9, 10.8,60,  Y,121,273,60,15, +51.6, 125.7,188
08805_Thr3               , 2021-08-25 16:48:27,0%,1%,0%,0%,0%,  5.6, 15.1,60,  Y,121,273,60,15, +51.6, 125.7,194
08805_Thr4               , 2021-08-25 16:48:27,2%,3%,2%,2%,2%,  4.1,  7.8,60,  Y,121,273,60,15, +51.6, 125.7,175
