"";"BaumID";"2013c66xy";"2014c66xy";"2015c66xy";"2016c66xy";"2017c66xy";"2018c66xy";"2019c66xy";"2020c66xy";"2021c66xy";"2013c66";"2014c66";"2015c66";"2016c66";"2017c66";"2018c66";"2019c66";"2020c66";"2021c66"
"493";"B052130032311";0,703029684784886;0,703029684784886;0,703029684784886;0;0;0;0;0;0;0,908622570727872;0,908622570727872;0,908622570727872;0;0;0;0;0;0
"494";"B052130034311";0,372687274144649;0,372687274144649;0,372687274144649;0;0;0;0;0;0;0,869291785728998;0,869291785728998;0,869291785728998;0;0;0;0;0;0
"495";"B052130036311";0,509327436147772;0,509327436147772;0,509327436147772;0,171068776850949;0,171068776850949;0,171068776850949;0,171068776850949;0,171068776850949;0,171068776850949;0,869291785728998;0,869291785728998;0,869291785728998;1,27687647420304;1,27687647420304;1,27687647420304;1,27687647420304;1,27687647420304;1,27687647420304
"496";"B052130044311";0,820932487421176;0,820932487421176;0,820932487421176;0,265932310543121;0,265932310543121;0,265932310543121;0,265932310543121;0,265932310543121;0,265932310543121;0,898696002230179;0,898696002230179;0,898696002230179;1,3109095981448;1,3109095981448;1,3109095981448;1,3109095981448;1,3109095981448;1,3109095981448
"497";"B052130045311";1,17956440678596;1,17956440678596;1,17956440678596;0;0;0;0;0;0;0,932531432441489;0,932531432441489;0,932531432441489;0;0;0;0;0;0
"498";"B052130047311";0,154090526690401;0,154090526690401;0,154090526690401;NA;NA;NA;NA;NA;NA;0,262443379625605;0,262443379625605;0,262443379625605;NA;NA;NA;NA;NA;NA
"499";"B052130051311";0,502373914296842;0,502373914296842;0,502373914296842;0;0;0;0;0;0;0,836695131213852;0,836695131213852;0,836695131213852;0;0;0;0;0;0
"500";"B052130052311";1,02193513671498;1,02193513671498;1,02193513671498;0;0;0;0;0;0;0,905385621634933;0,905385621634933;0,905385621634933;0;0;0;0;0;0
"501";"B052130054311";1,09299500074562;1,09299500074562;1,09299500074562;0;0;0;0;0;0;0,92685404635199;0,92685404635199;0,92685404635199;0;0;0;0;0;0
"502";"B052130055311";1,04407820263915;1,04407820263915;1,04407820263915;0;0;0;0;0;0;0,928332883325716;0,928332883325716;0,928332883325716;0;0;0;0;0;0
"503";"B052130056311";0,527392319389129;0,527392319389129;0,527392319389129;0;0;0;0;0;0;0,868011446697171;0,868011446697171;0,868011446697171;0;0;0;0;0;0
"504";"B052130061311";0,579474776971533;0,579474776971533;0,579474776971533;0;0;0;0;0;0;0,852358979432231;0,852358979432231;0,852358979432231;0;0;0;0;0;0
"505";"B052130064311";0,222969678197265;0,222969678197265;0,222969678197265;0,157812101884396;0,157812101884396;0,157812101884396;0,157812101884396;0,157812101884396;0,157812101884396;0,810804167123559;0,810804167123559;0,810804167123559;1,26659176493609;1,26659176493609;1,26659176493609;1,26659176493609;1,26659176493609;1,26659176493609
"506";"B052130067311";0,569600284208542;0,569600284208542;0,569600284208542;0;0;0;0;0;0;0,813747904139282;0,813747904139282;0,813747904139282;0;0;0;0;0;0
"507";"B052130069311";0,455686639647419;0,455686639647419;0,455686639647419;0,497861574071463;0,497861574071463;0,497861574071463;0,497861574071463;0,497861574071463;0,497861574071463;0,875008836092179;0,875008836092179;0,875008836092179;1,31969500729155;1,31969500729155;1,31969500729155;1,31969500729155;1,31969500729155;1,31969500729155
"508";"B052130071311";0,437624116957244;0,437624116957244;0,437624116957244;0;0;0;0;0;0;0,859786063841288;0,859786063841288;0,859786063841288;0;0;0;0;0;0
